filepath,dataset,speaker_id,emotion_raw,emotion,split
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F015.wav,IEMOCAP,Ses01M,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro07\Ses04F_impro07_F017.wav,IEMOCAP,Ses04F,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1014_IEO_ANG_LO.wav,CREMA-D,1014,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script01_3\Ses01F_script01_3_M029.wav,IEMOCAP,Ses01F,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_2\Ses05F_script03_2_F010.wav,IEMOCAP,Ses05F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1090_TAI_HAP_XX.wav,CREMA-D,1090,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_2\Ses01M_script02_2_F040.wav,IEMOCAP,Ses01M,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_1\Ses03M_script01_1_M037.wav,IEMOCAP,Ses03M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro03\Ses04M_impro03_M023.wav,IEMOCAP,Ses04M,exc,happy,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,RAVDESS,23,04,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro08\Ses02M_impro08_M017.wav,IEMOCAP,Ses02M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_M026.wav,IEMOCAP,Ses05M,hap,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1021_TIE_HAP_XX.wav,CREMA-D,1021,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1075_TAI_HAP_XX.wav,CREMA-D,1075,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1016_TSI_SAD_XX.wav,CREMA-D,1016,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1026_WSI_SAD_XX.wav,CREMA-D,1026,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1057_IWW_SAD_XX.wav,CREMA-D,1057,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1074_TAI_SAD_XX.wav,CREMA-D,1074,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1026_DFA_HAP_XX.wav,CREMA-D,1026,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1050_TIE_SAD_XX.wav,CREMA-D,1050,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_M010.wav,IEMOCAP,Ses04M,hap,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1058_IOM_NEU_XX.wav,CREMA-D,1058,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1021_ITH_SAD_XX.wav,CREMA-D,1021,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script01_3\Ses02F_script01_3_F029.wav,IEMOCAP,Ses02F,hap,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro05\Ses05M_impro05_M006.wav,IEMOCAP,Ses05M,neu,neutral,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_06\03-01-04-01-02-02-06.wav,RAVDESS,06,04,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1084_MTI_ANG_XX.wav,CREMA-D,1084,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro08\Ses05M_impro08_F013.wav,IEMOCAP,Ses05M,neu,neutral,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_17\03-01-03-02-01-02-17.wav,RAVDESS,17,03,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro04\Ses02F_impro04_M007.wav,IEMOCAP,Ses02F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1048_TIE_SAD_XX.wav,CREMA-D,1048,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro07\Ses02M_impro07_M019.wav,IEMOCAP,Ses02M,exc,happy,train
C:\Code\Python\data\RAVDESS\Actor_19\03-01-05-02-02-02-19.wav,RAVDESS,19,05,angry,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_08\03-01-03-02-01-02-08.wav,RAVDESS,08,03,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1042_TAI_SAD_XX.wav,CREMA-D,1042,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_F032.wav,IEMOCAP,Ses05F,hap,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_1\Ses01M_script02_1_M044.wav,IEMOCAP,Ses01M,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_2\Ses04F_script01_2_M000.wav,IEMOCAP,Ses04F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1083_IWW_SAD_XX.wav,CREMA-D,1083,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_F040.wav,IEMOCAP,Ses01F,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_M032.wav,IEMOCAP,Ses05F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1039_DFA_SAD_XX.wav,CREMA-D,1039,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro07\Ses04F_impro07_F051.wav,IEMOCAP,Ses04F,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script01_1\Ses05F_script01_1_F038.wav,IEMOCAP,Ses05F,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1074_IWL_NEU_XX.wav,CREMA-D,1074,NEU,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_F005.wav,IEMOCAP,Ses01M,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M044.wav,IEMOCAP,Ses05F,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro05\Ses04M_impro05_M044.wav,IEMOCAP,Ses04M,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1090_WSI_HAP_XX.wav,CREMA-D,1090,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_2\Ses05F_script03_2_F012.wav,IEMOCAP,Ses05F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1071_TAI_HAP_XX.wav,CREMA-D,1071,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1060_IEO_HAP_HI.wav,CREMA-D,1060,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1007_IEO_ANG_MD.wav,CREMA-D,1007,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script03_2\Ses05M_script03_2_F001.wav,IEMOCAP,Ses05M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_F015.wav,IEMOCAP,Ses01F,exc,happy,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_07\03-01-02-01-02-02-07.wav,RAVDESS,07,02,neutral,train
C:\Code\Python\data\RAVDESS\Actor_24\03-01-03-02-02-01-24.wav,RAVDESS,24,03,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1003_IWW_ANG_XX.wav,CREMA-D,1003,ANG,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1055_ITS_NEU_XX.wav,CREMA-D,1055,NEU,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro06\Ses01M_impro06_F016.wav,IEMOCAP,Ses01M,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1006_DFA_SAD_XX.wav,CREMA-D,1006,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_2\Ses02M_script02_2_M025.wav,IEMOCAP,Ses02M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro07\Ses05F_impro07_M025.wav,IEMOCAP,Ses05F,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1045_IEO_ANG_HI.wav,CREMA-D,1045,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script02_2\Ses04F_script02_2_M000.wav,IEMOCAP,Ses04F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script01_1\Ses05F_script01_1_M005.wav,IEMOCAP,Ses05F,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M010.wav,IEMOCAP,Ses03F,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1031_ITS_ANG_XX.wav,CREMA-D,1031,ANG,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1035_IEO_SAD_MD.wav,CREMA-D,1035,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F001.wav,IEMOCAP,Ses03M,hap,happy,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_07\03-01-01-01-01-02-07.wav,RAVDESS,07,01,neutral,train
C:\Code\Python\data\RAVDESS\Actor_10\03-01-04-01-01-01-10.wav,RAVDESS,10,04,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05b\Ses03M_impro05b_F027.wav,IEMOCAP,Ses03M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro06\Ses05M_impro06_F002.wav,IEMOCAP,Ses05M,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script02_2\Ses03M_script02_2_M030.wav,IEMOCAP,Ses03M,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro07\Ses04F_impro07_M026.wav,IEMOCAP,Ses04F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro08\Ses04M_impro08_M012.wav,IEMOCAP,Ses04M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro06\Ses01F_impro06_M012.wav,IEMOCAP,Ses01F,neu,neutral,train
C:\Code\Python\data\RAVDESS\Actor_03\03-01-02-02-02-02-03.wav,RAVDESS,03,02,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1088_ITH_NEU_XX.wav,CREMA-D,1088,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1061_IOM_NEU_XX.wav,CREMA-D,1061,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1025_TIE_SAD_XX.wav,CREMA-D,1025,SAD,sad,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_15\03-01-02-01-02-01-15.wav,RAVDESS,15,02,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_2\Ses04F_script03_2_F034.wav,IEMOCAP,Ses04F,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_1\Ses03F_script01_1_F052.wav,IEMOCAP,Ses03F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_2\Ses02M_script03_2_M010.wav,IEMOCAP,Ses02M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro05\Ses05M_impro05_F017.wav,IEMOCAP,Ses05M,neu,neutral,train
C:\Code\Python\data\RAVDESS\Actor_09\03-01-03-01-01-01-09.wav,RAVDESS,09,03,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1076_DFA_NEU_XX.wav,CREMA-D,1076,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1046_DFA_NEU_XX.wav,CREMA-D,1046,NEU,neutral,train
C:\Code\Python\data\RAVDESS\Actor_23\03-01-03-02-02-02-23.wav,RAVDESS,23,03,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script01_1\Ses05F_script01_1_M000.wav,IEMOCAP,Ses05F,sad,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1043_IWW_HAP_XX.wav,CREMA-D,1043,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_1\Ses03F_script01_1_M001.wav,IEMOCAP,Ses03F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1013_IWL_ANG_XX.wav,CREMA-D,1013,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M050.wav,IEMOCAP,Ses05F,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1012_DFA_NEU_XX.wav,CREMA-D,1012,NEU,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_1\Ses05F_script02_1_M010.wav,IEMOCAP,Ses05F,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro04\Ses05F_impro04_M040.wav,IEMOCAP,Ses05F,neu,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1057_DFA_SAD_XX.wav,CREMA-D,1057,SAD,sad,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_19\03-01-02-01-01-02-19.wav,RAVDESS,19,02,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1078_ITH_SAD_XX.wav,CREMA-D,1078,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro06\Ses03F_impro06_F025.wav,IEMOCAP,Ses03F,sad,sad,train
C:\Code\Python\data\RAVDESS\Actor_08\03-01-01-01-01-01-08.wav,RAVDESS,08,01,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1017_WSI_SAD_XX.wav,CREMA-D,1017,SAD,sad,train
C:\Code\Python\data\RAVDESS\Actor_08\03-01-01-01-02-02-08.wav,RAVDESS,08,01,neutral,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_17\03-01-02-02-01-01-17.wav,RAVDESS,17,02,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script02_1\Ses01F_script02_1_M032.wav,IEMOCAP,Ses01F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro03\Ses04M_impro03_M005.wav,IEMOCAP,Ses04M,hap,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro07\Ses01F_impro07_F013.wav,IEMOCAP,Ses01F,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_M024.wav,IEMOCAP,Ses04M,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro06\Ses05F_impro06_F018.wav,IEMOCAP,Ses05F,sad,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1082_IEO_SAD_HI.wav,CREMA-D,1082,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1035_MTI_ANG_XX.wav,CREMA-D,1035,ANG,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1036_ITS_HAP_XX.wav,CREMA-D,1036,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1045_ITH_ANG_XX.wav,CREMA-D,1045,ANG,angry,train
C:\Code\Python\data\RAVDESS\Actor_13\03-01-05-02-02-01-13.wav,RAVDESS,13,05,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1074_TSI_SAD_XX.wav,CREMA-D,1074,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1064_IEO_HAP_LO.wav,CREMA-D,1064,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script03_2\Ses01F_script03_2_M029.wav,IEMOCAP,Ses01F,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro02\Ses02M_impro02_M014.wav,IEMOCAP,Ses02M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script02_2\Ses02F_script02_2_F035.wav,IEMOCAP,Ses02F,sad,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1067_IEO_ANG_LO.wav,CREMA-D,1067,ANG,angry,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_08\03-01-02-01-01-01-08.wav,RAVDESS,08,02,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro03\Ses05M_impro03_M016.wav,IEMOCAP,Ses05M,hap,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro03\Ses04F_impro03_F043.wav,IEMOCAP,Ses04F,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1037_IWW_SAD_XX.wav,CREMA-D,1037,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1047_TSI_SAD_XX.wav,CREMA-D,1047,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1042_DFA_NEU_XX.wav,CREMA-D,1042,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1035_WSI_HAP_XX.wav,CREMA-D,1035,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M021.wav,IEMOCAP,Ses04F,neu,neutral,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_03\03-01-05-02-02-02-03.wav,RAVDESS,03,05,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1009_IWL_SAD_XX.wav,CREMA-D,1009,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M030.wav,IEMOCAP,Ses04F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_2\Ses03M_script01_2_F010.wav,IEMOCAP,Ses03M,sad,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1029_IEO_HAP_MD.wav,CREMA-D,1029,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro06\Ses03F_impro06_F034.wav,IEMOCAP,Ses03F,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro07\Ses03M_impro07_F013.wav,IEMOCAP,Ses03M,hap,happy,train
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_16\03-01-01-01-02-01-16.wav,RAVDESS,16,01,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1003_IEO_HAP_MD.wav,CREMA-D,1003,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1036_IWW_ANG_XX.wav,CREMA-D,1036,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script03_2\Ses03F_script03_2_M042.wav,IEMOCAP,Ses03F,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1005_TAI_HAP_XX.wav,CREMA-D,1005,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1058_DFA_ANG_XX.wav,CREMA-D,1058,ANG,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1045_ITH_HAP_XX.wav,CREMA-D,1045,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1060_IOM_ANG_XX.wav,CREMA-D,1060,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_F004.wav,IEMOCAP,Ses02M,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script03_2\Ses01M_script03_2_M025.wav,IEMOCAP,Ses01M,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1030_IOM_NEU_XX.wav,CREMA-D,1030,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1008_MTI_HAP_XX.wav,CREMA-D,1008,HAP,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1025_IEO_ANG_MD.wav,CREMA-D,1025,ANG,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1056_TAI_ANG_XX.wav,CREMA-D,1056,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_F011.wav,IEMOCAP,Ses04F,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F002.wav,IEMOCAP,Ses05F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_2\Ses04M_script03_2_F019.wav,IEMOCAP,Ses04M,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_1\Ses04F_script01_1_F040.wav,IEMOCAP,Ses04F,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro01\Ses04F_impro01_F019.wav,IEMOCAP,Ses04F,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1074_IEO_HAP_HI.wav,CREMA-D,1074,HAP,happy,train
C:\Code\Python\data\RAVDESS\Actor_23\03-01-04-02-01-02-23.wav,RAVDESS,23,04,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_script03_1\Ses02F_script03_1_F027.wav,IEMOCAP,Ses02F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro06\Ses05M_impro06_M017.wav,IEMOCAP,Ses05M,sad,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script02_2\Ses05M_script02_2_F022.wav,IEMOCAP,Ses05M,sad,sad,train
C:\Code\Python\data\RAVDESS\Actor_16\03-01-01-01-02-01-16.wav,RAVDESS,16,01,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_M024.wav,IEMOCAP,Ses02M,hap,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro07\Ses01M_impro07_F018.wav,IEMOCAP,Ses01M,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro03\Ses05M_impro03_M026.wav,IEMOCAP,Ses05M,hap,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1015_IWL_ANG_XX.wav,CREMA-D,1015,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F011.wav,IEMOCAP,Ses01M,ang,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro03\Ses02F_impro03_F015.wav,IEMOCAP,Ses02F,hap,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1038_IOM_HAP_XX.wav,CREMA-D,1038,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script02_2\Ses01F_script02_2_M016.wav,IEMOCAP,Ses01F,neu,neutral,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro07\Ses04M_impro07_F002.wav,IEMOCAP,Ses04M,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1001_TIE_SAD_XX.wav,CREMA-D,1001,SAD,sad,train
C:\Code\Python\data\CREMA-D\AudioWAV\1044_IWL_ANG_XX.wav,CREMA-D,1044,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro07\Ses05M_impro07_M014.wav,IEMOCAP,Ses05M,exc,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro03\Ses04F_impro03_F014.wav,IEMOCAP,Ses04F,exc,happy,train
C:\Code\Python\data\CREMA-D\AudioWAV\1069_ITH_HAP_XX.wav,CREMA-D,1069,HAP,happy,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script03_2\Ses03M_script03_2_M030.wav,IEMOCAP,Ses03M,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1010_WSI_NEU_XX.wav,CREMA-D,1010,NEU,neutral,train
C:\Code\Python\data\CREMA-D\AudioWAV\1001_TAI_ANG_XX.wav,CREMA-D,1001,ANG,angry,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro05\Ses05F_impro05_F023.wav,IEMOCAP,Ses05F,ang,angry,train
C:\Code\Python\data\CREMA-D\AudioWAV\1051_TSI_SAD_XX.wav,CREMA-D,1051,SAD,sad,train
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro04\Ses05F_impro04_M034.wav,IEMOCAP,Ses05F,neu,neutral,train
